datetime,000001.xshe,000002.xshe,000009.xshe,000024.xshe,000027.xshe,000039.xshe,000046.xshe,000060.xshe,000061.xshe,000063.xshe,000069.xshe,000100.xshe,000156.xshe,000157.xshe,000166.xshe,000333.xshe,000338.xshe,000400.xshe,000402.xshe,000413.xshe,000423.xshe,000425.xshe,000503.xshe,000538.xshe,000539.xshe,000559.xshe,000568.xshe,000581.xshe,000598.xshe,000623.xshe,000625.xshe,000629.xshe,000630.xshe,000651.xshe,000686.xshe,000709.xshe,000712.xshe,000725.xshe,000728.xshe,000729.xshe,000738.xshe,000750.xshe,000768.xshe,000776.xshe,000778.xshe,000783.xshe,000792.xshe,000793.xshe,000800.xshe,000825.xshe,000826.xshe,000831.xshe,000839.xshe,000858.xshe,000876.xshe,000878.xshe,000883.xshe,000895.xshe,000898.xshe,000917.xshe,000937.xshe,000960.xshe,000963.xshe,000970.xshe,000983.xshe,000999.xshe,002001.xshe,002007.xshe,002008.xshe,002024.xshe,002038.xshe,002051.xshe,002065.xshe,002081.xshe,002129.xshe,002142.xshe,002146.xshe,002153.xshe,002202.xshe,002230.xshe,002236.xshe,002241.xshe,002252.xshe,002292.xshe,002294.xshe,002304.xshe,002310.xshe,002344.xshe,002353.xshe,002375.xshe,002385.xshe,002399.xshe,002410.xshe,002415.xshe,002422.xshe,002450.xshe,002456.xshe,002465.xshe,002470.xshe,002475.xshe,002500.xshe,002570.xshe,002594.xshe,002653.xshe,002673.xshe,002736.xshe,300002.xshe,300003.xshe,300015.xshe,300017.xshe,300024.xshe,300027.xshe,300058.xshe,300059.xshe,300070.xshe,300104.xshe,300124.xshe,300133.xshe,300146.xshe,300251.xshe,600000.xshg,600005.xshg,600008.xshg,600009.xshg,600010.xshg,600011.xshg,600015.xshg,600016.xshg,600018.xshg,600019.xshg,600023.xshg,600027.xshg,600028.xshg,600029.xshg,600030.xshg,600031.xshg,600036.xshg,600038.xshg,600048.xshg,600050.xshg,600060.xshg,600066.xshg,600068.xshg,600085.xshg,600089.xshg,600100.xshg,600104.xshg,600108.xshg,600109.xshg,600111.xshg,600115.xshg,600118.xshg,600150.xshg,600153.xshg,600157.xshg,600166.xshg,600170.xshg,600177.xshg,600188.xshg,600196.xshg,600208.xshg,600221.xshg,600252.xshg,600256.xshg,600271.xshg,600276.xshg,600277.xshg,600309.xshg,600315.xshg,600316.xshg,600317.xshg,600332.xshg,600340.xshg,600348.xshg,600352.xshg,600362.xshg,600369.xshg,600372.xshg,600373.xshg,600383.xshg,600398.xshg,600406.xshg,600415.xshg,600485.xshg,600489.xshg,600497.xshg,600516.xshg,600518.xshg,600519.xshg,600535.xshg,600547.xshg,600549.xshg,600570.xshg,600578.xshg,600583.xshg,600585.xshg,600588.xshg,600597.xshg,600600.xshg,600633.xshg,600637.xshg,600642.xshg,600648.xshg,600649.xshg,600660.xshg,600663.xshg,600674.xshg,600688.xshg,600690.xshg,600703.xshg,600705.xshg,600717.xshg,600718.xshg,600739.xshg,600741.xshg,600783.xshg,600795.xshg,600804.xshg,600809.xshg,600827.xshg,600837.xshg,600839.xshg,600863.xshg,600867.xshg,600873.xshg,600875.xshg,600886.xshg,600887.xshg,600893.xshg,600900.xshg,600958.xshg,600998.xshg,600999.xshg,601006.xshg,601009.xshg,601018.xshg,601021.xshg,601088.xshg,601098.xshg,601099.xshg,601106.xshg,601111.xshg,601117.xshg,601118.xshg,601158.xshg,601166.xshg,601168.xshg,601169.xshg,601179.xshg,601186.xshg,601216.xshg,601225.xshg,601231.xshg,601258.xshg,601288.xshg,601318.xshg,601328.xshg,601333.xshg,601336.xshg,601377.xshg,601390.xshg,601398.xshg,601555.xshg,601600.xshg,601601.xshg,601607.xshg,601618.xshg,601628.xshg,601633.xshg,601668.xshg,601669.xshg,601688.xshg,601699.xshg,601727.xshg,601766.xshg,601788.xshg,601800.xshg,601808.xshg,601818.xshg,601857.xshg,601866.xshg,601888.xshg,601898.xshg,601899.xshg,601901.xshg,601919.xshg,601928.xshg,601929.xshg,601933.xshg,601939.xshg,601958.xshg,601969.xshg,601988.xshg,601989.xshg,601991.xshg,601992.xshg,601998.xshg,603000.xshg,603288.xshg,603993.xshg,cash
2010/4/6,0,0,0,0,1327,1424,0,0,1434,4121,0,555,0,0,0,0,7090,3277,0,0,2962,4024,1108,5515,0,1021,0,1983,1715,0,0,834,0,2745,0,0,2650,0,0,1998,1235,439,0,5578,0,0,0,743,0,0,1955,0,0,2804,0,0,1041,5048,0,2128,0,0,2358,1199,0,2406,0,6189,1177,1921,4630,3517,2400,4330,1311,1607,2052,3858,2192,4000,8968,0,4490,4736,13980,11276,0,2910,9498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20566,5698,7034,0,10470,6250,5099,0,0,0,0,0,0,0,2299,0,794,1880,0,0,1300,0,0,0,0,0,0,775,0,0,0,2592,0,0,2446,1966,1422,2316,0,2103,0,644,0,0,820,3778,0,1437,2388,2191,0,1600,0,2144,0,766,3727,3091,2175,0,2014,2394,3999,3833,924,1245,1899,0,1311,0,0,0,1671,0,654,0,4846,1894,0,0,0,1230,0,2685,0,0,2373,0,0,0,3029,1051,0,788,774,0,1686,0,0,0,0,0,0,0,444,0,2647,0,0,0,817,1444,0,2079,1679,715,857,1389,2161,0,0,3272,3099,0,0,0,0,0,0,0,0,0,0,1728,0,1239,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691,1498,0,0,0,0,0,0,0,986,560,2659,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,734,0,0,0,3543.593
2010/4/7,0,0,0,0,1318,1410,0,0,1423,4154,0,550,0,0,0,0,7089,3605,0,0,3071,3980,1135,5710,0,1021,0,1937,1698,0,0,830,0,2689,0,0,2602,0,0,2011,1249,439,0,5455,0,0,0,733,0,0,1963,0,0,2836,0,0,1031,5048,0,2087,0,0,2356,1189,0,2410,0,6305,1198,1900,4630,3325,2419,4534,1311,1584,2035,3850,2333,4176,8998,0,4527,5050,13980,11856,0,2961,9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20448,5870,7110,0,10680,6460,5170,0,0,0,0,0,0,0,2278,0,800,1859,0,0,1279,0,0,0,0,0,0,776,0,0,0,2616,0,0,2479,2034,1414,2323,0,2116,0,638,0,0,849,3783,0,1419,2453,2262,0,1580,0,2158,0,763,3824,3109,2204,0,2034,2330,4000,3888,911,1303,1873,0,1282,0,0,0,1703,0,647,0,4880,1979,0,0,0,1230,0,2689,0,0,2398,0,0,0,3064,1051,0,798,789,0,1693,0,0,0,0,0,0,0,444,0,2632,0,0,0,807,1429,0,2072,1657,719,884,1420,2121,0,0,3317,3127,0,0,0,0,0,0,0,0,0,0,1736,0,1242,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,1505,0,0,0,0,0,0,0,987,555,2618,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,727,0,0,0,3543.593
2010/4/8,0,0,0,0,1317,1380,0,0,1411,4110,0,540,0,0,0,0,6820,3604,0,0,3111,4050,1124,5816,0,1021,0,1887,1719,0,0,827,0,2670,0,0,2580,0,0,2045,1239,439,0,5363,0,0,0,728,0,0,2076,0,0,2776,0,0,1024,5048,0,2076,0,0,2350,1210,0,2500,0,6652,1203,1870,4900,3490,2428,4700,1322,1580,2013,3951,2332,4398,8858,0,4295,5000,14280,12200,0,3054,9709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20448,5600,7110,0,10289,6256,4999,0,0,0,0,0,0,0,2258,0,794,1866,0,0,1243,0,0,0,0,0,0,819,0,0,0,2640,0,0,2487,2030,1424,2359,0,2191,0,626,0,2942,880,3832,0,1399,2485,2276,0,1586,0,2220,0,797,3796,3165,2219,0,1984,2356,4116,3803,895,1305,1862,0,1286,0,0,0,1729,0,639,0,4830,1979,0,0,0,1313,0,2700,0,0,2447,0,0,0,3139,1068,0,798,787,0,1678,0,0,0,0,0,0,0,444,0,2680,0,0,0,802,1392,0,2063,1629,707,871,1491,2307,0,0,3392,3131,0,0,0,0,0,0,0,0,0,0,1746,0,1315,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,1509,0,0,0,0,0,0,0,970,558,2607,0,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,719,0,0,0,654.593
2010/4/9,0,0,0,0,1324,1395,0,0,1413,4230,0,540,0,0,0,0,6847,3651,0,0,3101,4056,1160,5953,0,1021,0,1931,1776,0,0,830,0,2696,0,0,2725,0,0,2127,1242,439,0,5398,0,0,0,759,0,0,2173,0,0,2805,0,0,1035,5048,0,2175,0,0,2340,1259,0,2640,0,6666,1227,1900,5002,3485,2620,4890,1323,1585,1995,4046,2333,4550,9106,0,4400,5123,14643,12357,0,3070,10153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21450,5882,7590,0,11318,6800,5302,0,0,0,0,0,0,0,2294,0,799,1911,0,0,1251,0,0,0,0,0,0,836,0,0,0,2735,0,0,2482,2039,1446,2375,0,2250,0,630,0,3006,899,4016,0,1416,2474,2261,0,1584,0,2249,0,807,3770,3165,2244,0,2007,2348,4139,3861,905,1311,1855,0,1315,0,0,0,1741,0,651,0,4958,2009,0,0,0,1341,0,2721,0,0,2616,0,0,0,3272,1102,0,796,806,0,1678,0,0,0,0,0,0,0,444,0,2711,0,0,0,816,1442,0,2067,1637,713,867,1533,2286,0,0,3466,3138,0,0,0,0,0,0,0,0,0,0,1779,558,1354,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,1588,0,0,0,0,0,0,0,980,555,2616,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,722,0,0,0,98.593
2010/4/12,0,0,0,0,1308,1364,0,0,1434,4400,0,548,0,0,0,0,6615,3840,0,0,3190,4120,1175,6180,0,1123,0,1895,1849,0,0,832,0,2658,0,0,2734,0,0,2160,1288,439,0,5280,0,0,0,760,0,0,2226,0,0,2752,0,0,1019,5048,0,2205,0,0,2452,1279,0,2809,0,6894,1281,1853,5090,3581,2650,5195,1295,1545,1921,4000,0,4550,9258,0,4547,5196,15381,12580,0,3055,10399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23595,5882,7701,0,11999,6915,5346,0,0,0,0,0,0,0,2243,0,801,1965,0,0,1219,0,0,0,0,0,0,913,0,0,0,2747,0,0,2534,2005,1482,2460,0,2475,0,622,0,3069,943,3841,0,1378,2474,2163,0,1584,0,2272,0,861,3776,3149,2267,0,2021,2365,4288,3718,889,1350,1801,0,1330,0,0,0,1809,0,673,0,4906,2051,0,0,0,1377,0,2849,0,0,2679,0,0,0,3382,1095,0,816,817,0,1691,0,0,0,0,0,0,0,444,0,2737,0,0,0,811,1499,0,2042,0,730,843,1553,2291,0,0,3568,3085,0,0,0,0,0,0,0,0,0,0,1764,548,1429,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,1684,0,0,0,0,0,0,0,976,557,2578,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,707,0,0,0,4064.623
2010/4/13,0,0,0,0,1348,1399,0,2800,1464,4370,0,542,0,0,0,0,6834,3718,0,0,3196,4055,1129,6102,0,1085,0,1872,1822,0,0,846,0,2670,0,0,2722,0,0,2145,1240,439,0,5518,0,0,0,754,0,0,2150,0,0,2789,0,0,998,5048,0,2183,0,0,2508,1291,0,2769,0,6882,1251,1864,5101,3718,2713,4718,1258,1580,1921,3903,0,4612,8580,0,4403,4908,14000,12600,0,2965,9639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21236,5882,6932,0,10799,6300,4934,0,0,0,0,0,0,0,2303,0,821,1919,0,0,1272,768,0,0,0,0,0,884,0,0,0,2661,0,0,2495,2015,1464,2404,0,2537,0,615,0,3018,896,3601,0,1387,2539,2233,0,1594,0,2296,0,868,3494,3119,2215,0,1930,2415,4347,3648,878,1392,1718,0,1369,0,0,0,1783,0,659,0,4831,2009,0,0,0,1337,0,2843,0,0,2658,0,0,0,3211,1077,0,775,786,0,1638,0,0,0,0,0,0,0,444,0,2689,0,0,0,813,1457,0,1983,0,718,894,1525,2227,0,0,3571,2972,0,0,0,0,0,0,0,0,0,0,1815,562,1383,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,1699,0,0,0,0,0,0,0,974,567,2647,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,728,0,0,0,604.623
2010/4/14,0,0,0,0,1357,1383,0,2820,1514,4300,0,537,0,0,0,0,6760,3605,0,0,3250,4065,1150,6201,0,1114,0,1915,1848,0,0,842,0,2655,0,0,2720,505,0,2119,1243,439,0,5450,0,0,0,765,0,0,2123,0,0,2877,0,0,1008,5048,0,2210,0,0,2553,1320,0,2780,0,7084,1295,1855,5082,3710,2702,4730,1270,1558,1908,3893,0,4640,8653,0,4398,4840,14431,12647,0,3030,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21760,5683,7095,0,11435,6246,4879,0,0,0,0,0,0,0,2288,0,818,1927,0,0,1272,769,0,0,0,0,0,886,0,0,0,2677,0,0,2464,2008,1460,2476,0,2534,0,624,0,3000,890,3691,0,1413,2692,2228,0,1576,0,2338,0,870,3590,3180,2232,0,1937,2405,3259,3803,886,1382,1714,0,1363,0,0,0,1737,0,674,0,4782,2037,0,0,0,1367,0,2922,0,0,2667,0,0,0,3392,1075,0,785,785,0,1673,0,0,0,0,0,0,0,444,0,2718,0,0,0,811,1459,0,2003,0,721,932,1604,2264,0,0,3570,3107,0,0,0,0,0,0,0,0,0,0,1805,555,1403,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,1702,0,0,0,0,0,0,0,971,564,2627,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,724,0,0,0,103.623
2010/4/15,0,0,0,0,1360,1358,0,2796,1500,0,0,533,0,0,0,0,6790,3490,0,0,3139,4225,1130,6120,0,1074,0,1879,1828,0,0,841,0,2621,0,0,2670,496,0,2165,1235,439,0,5440,0,0,0,747,0,0,2046,0,0,2900,0,0,984,5048,0,2162,0,0,2556,1274,0,2761,0,6870,1280,1855,4970,3508,2590,4600,1305,1567,1850,3754,0,4644,8175,0,4288,4643,13749,12648,0,3010,9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19710,5179,6703,0,10355,5940,4813,0,0,0,0,0,0,0,2277,0,818,1894,0,0,1272,0,0,0,0,0,0,879,0,0,0,2629,0,0,2429,2050,1439,2413,0,2565,0,621,0,3000,885,3607,0,1400,2653,2226,0,1559,0,2328,0,847,3543,3200,2178,0,1937,2461,3188,3855,872,1326,1750,0,1363,0,0,0,1738,0,656,0,4782,2066,0,0,0,1330,0,2828,0,0,2611,0,0,0,3296,1120,0,806,775,0,1639,0,0,0,0,0,0,0,444,0,2650,0,0,0,800,1444,0,1985,0,713,914,1499,2212,0,0,3480,3042,0,0,0,0,0,0,0,0,0,0,1769,550,1389,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,1685,0,0,0,0,0,0,0,962,554,2632,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,722,0,0,0,5167.554
2010/4/16,0,0,0,0,1339,1365,0,2796,1487,0,0,527,0,0,0,0,6697,3550,0,0,3139,4370,1175,6072,0,1080,0,1866,1800,0,0,840,0,2646,0,0,2696,497,0,2154,1232,439,0,5292,0,0,0,741,0,0,2101,0,0,2900,0,0,961,5048,0,2172,0,0,2512,1299,0,2699,0,6953,1276,1250,4970,3499,2590,4590,1321,1567,1797,3799,0,4602,8331,0,4295,4699,15006,13600,0,3311,9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20715,5259,7360,0,4862,6225,4883,0,0,0,0,0,0,0,2206,0,791,1887,0,0,1272,0,0,0,0,0,0,899,0,0,0,2567,0,0,2411,2057,1430,2409,0,2727,0,610,0,3128,898,3687,0,1415,2661,2190,0,1546,0,2328,0,855,3579,3192,2200,0,1927,2437,3304,3869,872,1295,1750,0,1323,0,0,0,1770,0,648,0,4838,2060,0,0,0,1344,0,2810,0,0,2561,0,0,0,3296,1109,0,783,778,0,1621,0,0,0,0,0,0,0,444,0,2697,0,0,0,804,1487,4712,2008,0,708,934,1510,2337,0,0,3479,3038,0,0,0,0,0,0,0,0,0,0,1713,550,1413,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,1674,0,0,0,0,0,0,0,950,544,2632,0,1616,0,0,477,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,705,0,0,0,30.554
2010/4/19,0,0,0,0,1271,1291,0,2518,1395,0,0,498,0,0,0,0,6251,3500,0,0,3176,4101,1179,6040,0,1087,0,1748,1748,0,0,838,0,2495,0,0,2541,470,0,2106,1170,439,0,4978,0,0,0,704,0,0,2090,0,0,2790,0,0,945,5048,0,2059,0,0,2460,1279,0,2692,0,6957,1211,0,5061,3471,2590,4590,1294,1421,1638,3714,0,4500,8332,0,4210,4580,15589,13650,0,3226,8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8565,5140,3500,0,4640,6225,4800,0,0,0,0,0,0,0,2056,0,740,1765,0,0,1272,0,0,0,0,0,0,841,0,0,0,2347,0,0,2271,1996,1343,2295,0,2621,0,573,0,3162,853,1788,0,1326,2487,2021,0,1444,0,2292,0,797,3661,3164,2122,0,1824,2260,3280,3763,839,1261,1663,0,1275,0,0,0,1687,0,626,0,4693,1984,0,0,0,1356,0,2751,0,0,2483,0,0,0,3337,1057,0,744,728,0,1486,0,0,0,0,0,0,0,444,0,2717,0,0,0,779,1396,4557,1904,0,679,880,1466,2260,0,0,3398,2961,0,0,0,0,0,0,0,0,0,0,1583,535,1299,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,1676,0,0,0,0,0,0,0,898,522,2392,0,1525,0,0,450,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,659,0,0,0,1279.304
2010/4/20,0,0,0,0,1268,1330,0,2533,1416,0,0,492,0,0,0,0,6265,3516,0,1155,3387,4186,1297,6333,0,1124,0,1732,1813,0,0,836,0,2382,0,0,2578,0,0,2280,1162,439,0,4846,0,0,0,709,0,0,2215,0,0,2805,0,0,981,5048,0,2040,0,0,2600,1389,0,2830,0,7500,1227,0,5271,3402,2745,4588,1340,1378,0,3836,0,4800,8449,0,4510,4660,7387,14687,0,3510,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709,5067,3570,0,4210,6329,4810,0,0,0,0,0,0,0,2054,0,746,1762,0,0,1272,0,0,0,0,0,0,879,0,0,0,2433,0,0,2225,1983,1354,2344,0,2787,0,586,0,3478,892,1793,0,1290,2501,2026,0,1416,0,2419,0,809,3683,3313,2185,0,1832,2223,3330,3786,825,1316,1580,0,1289,0,0,0,1711,0,630,0,4698,2059,0,0,0,1437,0,2874,0,0,2580,0,0,0,3569,1115,0,739,749,0,0,0,0,0,0,0,0,0,444,0,2859,0,0,0,779,1396,4774,1888,0,687,918,1546,2480,0,0,3568,3053,0,0,0,0,0,0,0,0,0,0,1563,532,1351,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,1734,0,0,0,0,0,0,0,0,522,2329,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,646,0,0,0,5074.362
2010/4/21,0,0,0,0,1290,1342,0,2611,1453,0,0,513,0,0,0,0,6400,3782,0,1197,3421,4230,1338,6350,0,1235,0,1785,1899,0,0,839,0,0,0,0,2595,0,0,2354,1210,439,0,4909,0,0,0,723,0,0,2320,0,0,0,0,0,991,5048,0,2124,0,0,2630,1465,0,2850,0,7409,1350,0,5390,3715,2846,4852,1400,1394,0,3937,0,4950,8720,2918,4651,4660,8125,14600,0,3525,9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718,5293,3822,0,4318,6606,5050,0,0,0,0,0,0,0,2086,0,756,1798,0,0,1272,0,0,0,0,0,0,919,0,0,0,2534,0,0,2245,2072,1395,2463,0,2787,0,591,0,3478,930,1846,0,1323,2602,2077,0,1454,0,2548,0,821,3863,3476,2256,0,1903,2280,3472,4034,845,1375,1523,0,1332,0,0,0,1759,0,643,0,4830,2107,0,0,0,1445,0,2955,0,2102,2683,0,0,0,3585,1143,0,776,771,0,0,0,0,0,0,0,0,0,444,0,2899,0,0,0,811,1461,4856,1944,0,699,934,1601,2508,0,0,3691,3169,0,0,0,0,0,0,0,0,0,0,1594,537,1407,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,1782,0,0,0,0,0,0,0,0,532,0,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,8448.2
2010/4/22,0,0,0,0,1264,1323,0,2610,1586,0,0,509,0,0,0,0,6247,3880,0,1200,3413,4062,1314,6400,0,1219,0,1842,1939,0,0,839,0,0,0,0,2600,0,0,2352,1235,439,0,4778,0,0,0,723,0,0,2263,0,1600,2930,0,0,1015,5048,0,2201,0,0,2603,1472,0,2860,0,7380,1360,0,5297,3760,2819,5099,1398,0,0,4029,0,4952,8720,2975,4650,4856,8480,14695,0,3580,9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7985,5540,3860,0,4524,6789,5142,0,0,0,0,0,0,0,2019,0,740,1804,0,0,1272,0,0,0,0,0,0,920,0,0,0,2586,0,0,0,2043,1381,2517,0,2787,0,594,0,3826,973,1890,0,1290,2682,2025,0,1419,0,2583,0,817,3881,3446,2302,0,1903,2221,3777,3993,829,1349,1447,0,1304,0,0,0,1759,0,653,0,4813,2079,0,0,0,1425,0,2973,0,2178,2683,0,0,0,3694,1143,3783,786,769,0,0,0,0,0,0,0,0,0,444,0,2857,0,0,0,809,1414,4760,1948,0,716,916,1598,2491,0,0,3678,3168,0,0,0,0,0,0,0,0,0,0,1560,0,1417,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689,1765,0,0,0,0,0,0,0,0,521,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,4311.024
2010/4/23,0,0,0,0,0,1344,0,2603,1545,0,0,496,0,0,0,0,6415,3847,0,1205,3491,3999,1206,6800,0,1153,0,1800,1944,0,0,848,0,0,0,0,2630,0,0,2361,1241,439,0,4695,0,0,0,711,0,0,2266,0,1600,2900,0,0,1001,5048,0,2201,0,0,2659,1479,0,2805,0,7250,1340,0,5208,3709,2780,5000,1344,0,0,4130,0,4712,8600,3000,4537,5000,9281,14462,0,3389,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7430,5588,3898,0,4260,6666,5009,0,0,0,0,0,0,0,2039,0,745,1791,0,0,1272,0,0,0,0,0,0,900,0,0,0,2518,0,0,0,2008,1392,2498,0,2787,0,591,0,3799,947,1893,0,1313,2632,2039,0,1403,0,2500,0,810,3853,3644,2222,0,1944,2163,3646,3868,845,1379,1375,0,1266,0,0,0,1759,0,637,0,4759,2038,0,0,0,1440,0,2937,0,2140,2789,0,0,0,3617,1127,3817,793,756,0,0,0,0,0,0,0,0,0,444,0,2780,3774,0,0,804,1353,4618,1899,0,699,895,1546,2379,0,0,3572,3136,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,1793,0,0,0,0,0,0,0,0,522,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.799
2010/4/26,0,0,0,0,0,1344,0,2564,1563,0,0,488,0,0,0,0,6642,3874,0,1163,3482,3850,1222,6708,0,1165,0,1828,1944,0,0,859,0,0,0,0,2594,0,0,2324,1286,439,0,4599,0,0,0,721,0,0,2237,0,1600,2798,0,0,1030,5048,0,2279,0,0,2659,1455,0,2820,0,7655,1380,0,5181,3729,2960,4800,1351,0,0,4520,0,4598,8400,2985,4600,4988,9751,13952,0,3386,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,5677,3712,0,0,6569,4858,0,0,0,0,0,0,0,2046,0,744,1829,0,0,1272,0,0,0,0,0,0,883,0,0,0,2522,0,0,0,2036,1338,2639,0,2787,0,580,0,3846,968,1839,0,1326,2725,2091,0,1339,2173,2460,0,801,3783,2800,2182,0,1924,2075,3634,3938,822,1427,1306,0,1259,0,0,0,1759,0,631,0,4706,2094,0,0,0,1479,0,3000,0,2125,2780,0,0,0,3585,1150,3736,791,759,0,0,0,0,0,0,0,0,0,444,0,2888,3687,0,0,787,1295,4665,1968,0,692,918,1604,2585,0,0,3429,3136,1382,0,0,0,0,0,0,0,0,0,0,0,1382,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6506.508
2010/4/27,0,0,0,0,0,1292,0,2512,1528,0,0,0,0,0,0,0,6112,3655,0,1098,3391,3850,1256,6700,0,1129,0,1761,1899,0,0,859,0,0,0,0,2529,0,0,2298,1222,439,0,4620,0,0,0,691,0,0,2181,0,1600,2708,0,0,1018,5048,0,2300,0,0,2694,1455,0,2748,0,7610,1350,0,5118,3715,2918,4615,1327,0,0,4420,0,4540,8250,2897,4550,4770,9645,14155,0,3431,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,0,0,0,6429,4720,0,0,0,0,0,0,0,0,0,715,1759,0,0,1272,0,0,0,0,0,0,880,0,0,0,2329,0,0,0,2036,1276,2667,0,2787,0,557,0,4019,927,0,0,1312,2684,2063,0,1331,0,2495,0,801,3771,2924,2069,0,1871,1983,3560,3938,790,1445,1368,0,1232,0,0,0,1759,0,610,0,2376,2052,5678,0,0,1473,0,2948,0,2155,2753,0,0,0,3501,1130,3619,773,739,0,0,0,0,0,0,0,0,0,444,0,2788,3509,0,0,809,1222,4618,1938,0,680,879,1610,2539,0,0,3268,3026,1380,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18047.15
